Run,Model,Dataset,Train_RMSE,Train_MAE,Train_R2,Test_RMSE,Test_MAE,Test_R2
22,M5E,CASP,0.1754950085083,0.12417809429135401,0.63657386967863,0.191661017094267,0.13456418804623,0.56865133041783
22,M5,elevators,0.0321810309439649,0.0234052615367716,0.898287255381851,0.0328478251041095,0.0241442897365547,0.9017378801260291
22,M5E,elevators,0.032083404834304,0.0232922997404097,0.898903441840228,0.0316846772751591,0.0234341592972336,0.9085736323178141
22,M5,fried,0.0326239981368371,0.0258490917987587,0.9570245241236579,0.033366185653831,0.0265262926933977,0.9552602688007641
22,M5E,fried,0.031446280909236,0.0249815953485695,0.9600713242896551,0.0318156086141172,0.0253946614556851,0.959321894577498
22,M5,machine,0.0259456648556188,0.0162230254111027,0.95540865390773,0.033967783616926005,0.0204659622678018,0.843931139913696
22,M5E,machine,0.0254753315421614,0.0164949357527386,0.957010671213961,0.0284809012105881,0.0180177653566266,0.890279117357288
22,M5,MV,0.000283421207669057,0.0001304530023404,0.999998540181784,0.000292795146363855,0.000131512875816719,0.9999984742031
22,M5E,MV,0.00019706502253116398,0.000122103591548652,0.999999294246266,0.000257000109964424,0.00012978913318178998,0.999998824464902
22,M5,servo,0.049069355407598,0.0241309268989082,0.951507203373158,0.0809867349517728,0.0439999925948785,0.9152893982536809
22,M5E,servo,0.049069355407598,0.0241309268989082,0.951507203373158,0.0809867349517728,0.0439999925948785,0.9152893982536809
23,M5,abalone,0.076367068870218,0.0529899386165086,0.56941569980159,0.0702270675115541,0.0492857696688387,0.5719229115231129
23,M5E,abalone,0.0761852368341389,0.0527422982220846,0.5714637241944721,0.0695436739571084,0.0488812562208101,0.5802137807281861
23,M5,auto,0.0632176239024487,0.046440588259587995,0.9120143559909091,0.0933949567793342,0.0638814069050229,0.7649542804754209
23,M5E,auto,0.0639329690695339,0.0466550763846598,0.910011869856626,0.0841069136836296,0.0595153819096914,0.809379813919388
23,M5,bos_housing,0.0486909034654865,0.0364823420753147,0.9405280758038381,0.0871767083417621,0.0629777836916493,0.840040118286749
23,M5E,bos_housing,0.0501607655920261,0.0357330451974373,0.9368832487125041,0.084688817550305,0.0611703122207542,0.8490398637133101
23,M5,cali_housing,0.0895586748962271,0.0576699236197494,0.858767526416853,0.10028799229950999,0.0640847026413559,0.8203096032170509
23,M5E,cali_housing,0.0819939694202259,0.0523363677352411,0.8816187093877441,0.0926219010893769,0.0579193388950053,0.846730981960742
23,M5,CASP,0.19651962724404504,0.135802752941017,0.545181477290058,0.206746944306426,0.14302038342037898,0.494594905378911
23,M5E,CASP,0.17483474309491,0.12363618867388901,0.640017192860686,0.185099742273513,0.13110664321960303,0.594889924544051
23,M5,elevators,0.0319563479371825,0.0237086884757336,0.900479056102696,0.0327643683261966,0.0242185221220611,0.89196122546579
23,M5E,elevators,0.031561936898421,0.0233988965370887,0.9029205071914069,0.0318277922123824,0.0236152946625643,0.8980495660545831
23,M5,fried,0.0326623831288836,0.0259393294085342,0.9570589514802541,0.0340211956422323,0.026939589230187,0.9528434029865559
23,M5E,fried,0.0315230363037318,0.0250927733764115,0.9600024867041349,0.0327773279059782,0.0258766732730725,0.956228603351247
23,M5,machine,0.0354530618766249,0.0200238164787721,0.9108846324862591,0.0288276335942497,0.0223764917942566,0.98722825469569
23,M5E,machine,0.0253120430257738,0.0161162283256564,0.954574522074816,0.0449531367257199,0.0257946607531794,0.9689435175493399
23,M5,MV,0.000309433004363799,0.000132154650765756,0.999998273194246,0.00033066148911749504,0.00013383932142349298,0.999998003167208
23,M5E,MV,0.00025026975157356,0.000122672867956486,0.99999887039412,0.00026286869959621,0.000122368526722515,0.999998738020736
23,M5,servo,0.034473363470661,0.0218178765491217,0.976948155107734,0.11241272111260099,0.0522009486593446,0.631237059911773
23,M5E,servo,0.034473363470661,0.0218178765491217,0.976948155107734,0.11241272111260099,0.0522009486593446,0.631237059911773
24,M5,abalone,0.0748444217970323,0.0518828566225275,0.584520725034395,0.0742567788898457,0.0530485799300573,0.537816567901388
24,M5E,abalone,0.0744335934199249,0.0516602511331296,0.589069419599235,0.073952611136268,0.0527528967996085,0.541595169034857
24,M5,auto,0.0768940422259534,0.0556758501194493,0.86466954648606,0.0779881931212977,0.0516352338876997,0.8629837928229241
24,M5E,auto,0.0705504999211595,0.0498788333997112,0.886077280260146,0.07593785693316299,0.0523813125517841,0.870093495290885
24,M5,bos_housing,0.080150634466011,0.0525898050512551,0.845538106596547,0.0784598080008515,0.0574420986991692,0.865694673711008
24,M5E,bos_housing,0.055783147102403,0.0404983622318514,0.925180732979995,0.0631201479837288,0.0451055382000595,0.913076987156364
24,M5,cali_housing,0.0896391310346727,0.0573736771816556,0.857930329031211,0.110518921882797,0.0684212134264374,0.7803630786886729
24,M5E,cali_housing,0.0822782325203508,0.0522785311766081,0.8803050007211469,0.102371605636301,0.0626549133619489,0.811552188569903
24,M5,CASP,0.19670930501559697,0.13570031540899902,0.544488821580413,0.209439062087587,0.144163960072951,0.47970115434584104
24,M5E,CASP,0.17443648399909698,0.123142259511564,0.641801403552728,0.18771209918412696,0.132169146597724,0.582052216344794
24,M5,elevators,0.0319548543288881,0.0235518798421628,0.901890808880731,0.0351149800160102,0.0248688436970417,0.8715840946560159
24,M5E,elevators,0.0309257683789808,0.0228186865071643,0.9081081471038229,0.0329088212016891,0.0234641475347099,0.887213110678374
24,M5,fried,0.0329027158697285,0.0261207081524042,0.9563829315285121,0.0329379088340178,0.0262328731599682,0.955415234819057
24,M5E,fried,0.0316965274005434,0.0252094809906581,0.9595222514918008,0.0314198430721184,0.0250443671241988,0.959430237947104
24,M5,machine,0.0354425030965963,0.0201899903623363,0.9457919697843249,0.0437889810928779,0.0245621979985258,0.6240449546316601
24,M5E,machine,0.023743623682849997,0.016043226416854,0.975671862859173,0.0367482877801687,0.0227593703777258,0.735222879298442
24,M5,MV,0.000290166116612227,0.0001331440259746,0.9999984743919471,0.00035582992759198196,0.000135006111359483,0.9999977340294001
24,M5E,MV,0.000216969764320196,0.00012199472948373,0.999999147002002,0.000237204867026488,0.000122346772104108,0.9999989930300329
24,M5,servo,0.0687260819323697,0.0397974098078623,0.9086397521360129,0.0721040556754066,0.049974356483328,0.879829817478227
24,M5E,servo,0.0687260819323697,0.0397974098078623,0.9086397521360129,0.0721040556754066,0.049974356483328,0.879829817478227
25,M5,abalone,0.0737446708433799,0.0512865832746959,0.590186444371705,0.0798506159935837,0.0561946991268324,0.520408649840107
25,M5E,abalone,0.074534203654104,0.05186210075961099,0.581364293098827,0.0803408509811452,0.0564891280694238,0.514501765302442
25,M5,auto,0.0722060225965853,0.0523731525361877,0.8824254975129691,0.0673333587682135,0.0473645191643833,0.8878360011848392
25,M5E,auto,0.0712966644334927,0.0511032968536393,0.8853683013029771,0.0639206391966514,0.0455670951628872,0.89891769305933
25,M5,bos_housing,0.0543148006947528,0.0390116142666396,0.9268931113866891,0.0591469576085939,0.0472076624820175,0.9272856210263871
25,M5E,bos_housing,0.0512857506839644,0.0371801389825845,0.9348198502301199,0.0561084686974944,0.0432587678973971,0.934564667895167
25,M5,cali_housing,0.0903430090303585,0.058533094595120995,0.8559285080613441,0.0990671857698944,0.0633422208355198,0.8254655701559991
25,M5E,cali_housing,0.0833823699326913,0.0531448779852592,0.877273762453376,0.0893815427404926,0.0566836583006656,0.857925167628693
25,M5,CASP,0.196147216587434,0.136215839726341,0.545424364471342,0.20493283274907,0.142071235531539,0.5138595379944221
25,M5E,CASP,0.17531027843541902,0.123556128457976,0.6368746116262691,0.18635721370482397,0.13120700971663798,0.597995328438011
25,M5,elevators,0.0318575779227961,0.0234474499643605,0.901511429112866,0.032971001867205,0.0245030586959678,0.8875853308451271
25,M5E,elevators,0.0314190872065517,0.0230381211703367,0.904203982436895,0.0323496946965647,0.023729803105397997,0.8917821076405521
25,M5,fried,0.0329591447669438,0.0261187169981512,0.956188064417588,0.0339851092827672,0.027139965934526004,0.953462530096086
25,M5E,fried,0.0315930329984958,0.0251140923503476,0.9597446863600859,0.0323998368364645,0.025938139187427996,0.957702853150188
25,M5,machine,0.0356814251674529,0.0203486128399704,0.944213115063543,0.0662904819883279,0.0286768923637333,0.437422322514829
25,M5E,machine,0.0222341422444172,0.014944078583166001,0.978338502026869,0.0589722212584112,0.0283952782383667,0.554779539031485
25,M5,MV,0.000314747870037365,0.00013784988026175701,0.9999982055819989,0.000462738821165958,0.000147264227717237,0.9999961347851999
25,M5E,MV,0.00022638222638527203,0.000124405453811394,0.9999990717121391,0.000271443658386677,0.00012825082231053602,0.9999986699708431
25,M5,servo,0.0463064035323038,0.0250230162829877,0.9603382633078809,0.0763070394163912,0.037065768832023,0.878819408781745
25,M5E,servo,0.0463064035323038,0.0250230162829877,0.9603382633078809,0.0763070394163912,0.037065768832023,0.878819408781745
26,M5,abalone,0.0751675237101307,0.0523355756778983,0.566755685622074,0.0749823624024575,0.0531594819903007,0.586669625530334
26,M5E,abalone,0.0754091736824177,0.052035681270348,0.563965604037151,0.0751353082320578,0.0530826074726274,0.5849817184325289
26,M5,auto,0.0765487712847799,0.0542862154854875,0.861930586474722,0.0834320678308578,0.0602730536925877,0.8201530279664129
26,M5E,auto,0.0648551668293064,0.0469290097164632,0.900891661917553,0.0769945919439704,0.0563947670954339,0.846835697145371
26,M5,bos_housing,0.0591837788066189,0.0402112510691759,0.9158471819734959,0.11694554497089,0.0666664543715437,0.670542957906636
26,M5E,bos_housing,0.049144902961377995,0.0359629080844562,0.9419743190370881,0.108080912574842,0.0655209928371158,0.7185965375474709
26,M5,cali_housing,0.0901404366238686,0.0582456304979238,0.8571615132695359,0.0971038567261001,0.0622781301416744,0.8207801243330219
26,M5E,cali_housing,0.0834829608821828,0.053397298279897004,0.8774815163168149,0.0886229703202223,0.0560068509293657,0.850718559624815
26,M5,CASP,0.19596452203625303,0.135688637387971,0.547510108453205,0.209413850389367,0.14489080332011903,0.48069443228609293
26,M5E,CASP,0.174526548372133,0.123209646089709,0.641097093100229,0.187864046407061,0.133869316524897,0.582073875578761
26,M5,elevators,0.0318844623981769,0.0233950871907253,0.902409698751256,0.032547476001239,0.0241319765840725,0.8986187690484859
26,M5E,elevators,0.031525228290212995,0.0231259935619808,0.9045963607643149,0.0313922987530591,0.023444257223997,0.905687519627019
26,M5,fried,0.032652056150572005,0.0258964697040425,0.9568233322988141,0.0339282758920777,0.0270098191204799,0.9537615810223841
26,M5E,fried,0.0312481622598704,0.0248400310047223,0.960456326281813,0.0322515330897961,0.0257289709550621,0.9582188757733859
26,M5,machine,0.038545991714073,0.0218985778742086,0.9377906747107541,0.0339825908190067,0.0208666175025473,0.42608151942909
26,M5E,machine,0.0268790206101916,0.0175753298704181,0.9697501013257629,0.0371094970696996,0.0225788336106096,0.315604139284492
26,M5,MV,0.000298356986423321,0.000133348939265896,0.999998383949658,0.000378695710806784,0.000137674442012896,0.999997484633892
26,M5E,MV,0.000211762025015814,0.000122251814783371,0.99999918589837,0.000270166712356987,0.00012688055011718702,0.999998719781472
26,M5,servo,0.0444957750308409,0.0261913211174392,0.96016519930854,0.0840707689964306,0.0513635608014244,0.791427614120914
26,M5E,servo,0.0444957750308409,0.0261913211174392,0.96016519930854,0.0840707689964306,0.0513635608014244,0.791427614120914
27,M5,abalone,0.0760867604956937,0.0529594743529473,0.569153848335987,0.0768282780962193,0.0530253816739753,0.572815932257116
27,M5E,abalone,0.0760668344713151,0.0527621494958883,0.569379483563853,0.0776353643486561,0.0533664962499621,0.563793594752072
27,M5,auto,0.0701076916786794,0.0500513060714427,0.886994511756413,0.0755731443619906,0.0539831140602441,0.8658120750033629
27,M5E,auto,0.0642586018631079,0.0461941835717462,0.9050640405558009,0.0786355401545643,0.0530924761334543,0.854716530884114
27,M5,bos_housing,0.0621997213259569,0.0455657305874185,0.9092093796097541,0.06942177396650501,0.0476033004117655,0.8843951225846041
27,M5E,bos_housing,0.0586241461713341,0.0413300982044397,0.9193476238562441,0.0517207329121545,0.0364583504089603,0.935832652959826
27,M5,cali_housing,0.0900154057572971,0.0577829619090751,0.8575627981832059,0.0991865741926316,0.0637089948989629,0.8248957586284269
27,M5E,cali_housing,0.0827728057126082,0.0526977310090166,0.879561566133979,0.0901253337424365,0.0568660795513979,0.8554278443018709
27,M5,CASP,0.196857424027802,0.136157186286599,0.542115461437659,0.209505117772875,0.14493525855792,0.48939397231328
27,M5E,CASP,0.175602693168561,0.123745182203538,0.635653394471146,0.189601526773102,0.133535766294215,0.581803566194099
27,M5,elevators,0.0320328073278433,0.023438620345781005,0.901335061040052,0.0331583765622478,0.0241064835504696,0.886825250613994
27,M5E,elevators,0.0311943771009017,0.0228861259453812,0.9064324012225871,0.0328760075373849,0.0236952395552063,0.8887445830751021
27,M5,fried,0.0326470377304653,0.0259445615193219,0.9569862832534829,0.0331958461151046,0.0263215085052832,0.954765060744859
27,M5E,fried,0.031655909286102,0.0251821708891818,0.9595583381036691,0.0321257534471295,0.0255118680334279,0.957634418668188
27,M5,machine,0.0272713244666832,0.0176091165521809,0.957923391832454,0.13952801006117999,0.0572056164073408,0.5074978637892511
27,M5E,machine,0.0240987067096298,0.0162617551344435,0.9671439209277319,0.0767644381925906,0.0416430673571914,0.8509247763838191
27,M5,MV,0.000294683138214093,0.000133687685386906,0.9999984294704859,0.000294179076946797,0.000130985363143942,0.999998418530827
27,M5E,MV,0.000233686690250466,0.000123200427895491,0.999999012349052,0.000214460931880149,0.00012129967337588701,0.999999159508073
27,M5,servo,0.0474692186375534,0.0306341638016961,0.9549652305469449,0.0396787152997042,0.0279102092504531,0.9679131000590501
27,M5E,servo,0.0474692186375534,0.0306341638016961,0.9549652305469449,0.0396787152997042,0.0279102092504531,0.9679131000590501
28,M5,abalone,0.0761551888571538,0.0529128316658134,0.568819113324059,0.0758688838532557,0.0534428498661241,0.594746236461696
28,M5E,abalone,0.0762696461040096,0.0530883935155302,0.567522054922898,0.0759044222224831,0.0537470380787726,0.5943664910313929
28,M5,auto,0.07214482501180498,0.05196916294215099,0.878016228771271,0.0577123465377959,0.0422303610675919,0.920864188591001
28,M5E,auto,0.0703736217819975,0.0501464644356945,0.883932269608624,0.0614194195138696,0.0482168976264252,0.910371318170266
28,M5,bos_housing,0.0554687229392909,0.0400314312706096,0.9274019184640581,0.0586411315688531,0.0472073769715487,0.9048846888578491
28,M5E,bos_housing,0.0545496425400592,0.0386844364306394,0.929787792453278,0.0549154801005195,0.0432962320592409,0.91658669707615
28,M5,cali_housing,0.0894197687333983,0.0578227063524048,0.858674635093985,0.1042895073102,0.0658269590154811,0.8088986091420959
28,M5E,cali_housing,0.0824673600875962,0.0526441483545072,0.879796471719107,0.0965622078430036,0.0596038907926208,0.836168657277295
28,M5,CASP,0.19664449044999696,0.136878053409986,0.545949864529398,0.20929205715989102,0.145497866793852,0.481149932796031
28,M5E,CASP,0.175101003898075,0.12360475473475098,0.639987553409262,0.186628535719192,0.131097019770479,0.587434905683349
28,M5,elevators,0.0316951198380942,0.0234601978108742,0.9001865927297721,0.0319227340712481,0.0237603505856421,0.9179541152878969
28,M5E,elevators,0.0313328495936089,0.0231524579157009,0.902455256129593,0.0316060029484125,0.0232370991240092,0.919574124947462
28,M5,fried,0.0327423517062319,0.0259551167252053,0.95655289434271,0.0334868532707205,0.026611197769355,0.9562035941071129
28,M5E,fried,0.0316385352155318,0.0251518681331892,0.9594329106375129,0.0318025113239125,0.025266746209254,0.9604985875001051
28,M5,machine,0.0267518802462284,0.0171838771870943,0.9658050593084531,0.0367534709249557,0.0232430838293151,0.9411182456830269
28,M5E,machine,0.0264305826030943,0.0174142658159035,0.966621508600332,0.0593029583653789,0.034069539819693,0.8467019112764751
28,M5,MV,0.000319335584042918,0.000131461247629284,0.9999981545370391,0.000421518851450984,0.000139470148336557,0.999996772985356
28,M5E,MV,0.000212650688598768,0.00011496572315163,0.9999991816401971,0.00026742755082516,0.00012144954720620401,0.999998701089506
28,M5,servo,0.0591373374824326,0.0320836226187603,0.9221233238141601,0.0492177140156148,0.0373941206530736,0.961952858681394
28,M5E,servo,0.0591373374824326,0.0320836226187603,0.9221233238141601,0.0492177140156148,0.0373941206530736,0.961952858681394
29,M5,abalone,0.075740548062675,0.0529636802601711,0.567434676247606,0.0751888131798339,0.0538191380270808,0.6028875283424301
29,M5E,abalone,0.0754426644866651,0.0525176002549504,0.570830498448271,0.0759915419285623,0.0531127151033077,0.5943629826047929
29,M5,auto,0.0679481064534514,0.0485401434034928,0.8948328070947471,0.0912155698995729,0.0686571163008984,0.7091145607357899
29,M5E,auto,0.0633116670931294,0.0454456327721982,0.9086953147719841,0.0879842464251226,0.0625738146457266,0.72935882633699
29,M5,bos_housing,0.0580341378133259,0.0425306724696712,0.918226421794289,0.140230484282083,0.0777453754410505,0.650040926433949
29,M5E,bos_housing,0.0552198813991318,0.0396566404809185,0.925965036358735,0.097724898948687,0.0555621797641768,0.830041515258069
29,M5,cali_housing,0.0891722544085209,0.0572901035011403,0.859652469281019,0.10606016772389099,0.0662388785868278,0.8076963889563
29,M5E,cali_housing,0.0819483870772471,0.0520525609576734,0.881470595220763,0.0976171804816402,0.0608926110315631,0.837094652936854
29,M5,CASP,0.195405669042538,0.13608546028120502,0.550450190012044,0.204253578118549,0.141813740827781,0.5051360926713351
29,M5E,CASP,0.17519781379992097,0.12394254704260001,0.638622702994383,0.187647764222687,0.132068485701003,0.582330058057028
29,M5,elevators,0.0313666395919045,0.0232250717212955,0.90400912773313,0.0337514017559224,0.0244742711605766,0.8931561712901321
29,M5E,elevators,0.0317378543693532,0.0233502456199961,0.901723636838874,0.032546208902544,0.0235380951659268,0.9006502842994781
29,M5,fried,0.0327295434270456,0.0259565581163976,0.956798985977975,0.0336014927403779,0.0268175337105434,0.9545414827585429
29,M5E,fried,0.0314071369339492,0.0249367460206211,0.9602194537070509,0.0319977455167076,0.025567935017456002,0.9587772573143131
29,M5,machine,0.0290499164251094,0.0184839716658257,0.962130957795614,0.063362520493691,0.033425858123503994,0.0962569722685072
29,M5E,machine,0.0297550131104695,0.0186144246361027,0.9602703409298341,0.0243042210078542,0.0192486965015302,0.86703311892585
29,M5,MV,0.000308729989477429,0.000138378630701778,0.9999982649460749,0.00031013623610980697,0.00014090829430328798,0.9999983016161959
29,M5E,MV,0.000199939340856593,0.000110222871013944,0.999999272300875,0.00019816996484843202,0.000112625530644706,0.9999993065638458
29,M5,servo,0.0636044438231546,0.0368523245538693,0.913414650900912,0.0899199147717826,0.0521357817667907,0.847253194060369
29,M5E,servo,0.0636044438231546,0.0368523245538693,0.913414650900912,0.0899199147717826,0.0521357817667907,0.847253194060369
